,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
365,2023-09-08 16:15:00,35,40,15,50,15,5,15,15,5,0,40,5,5,5,5,0,0,20,15,5,5,5,0,0,0,5,4,Friday
366,2023-09-08 16:30:00,40,40,15,50,5,5,20,20,5,5,40,5,5,5,5,0,5,20,10,5,5,5,5,5,5,5,4,Friday
367,2023-09-08 16:45:00,35,40,15,65,5,5,25,15,5,5,50,5,5,5,5,0,5,15,10,5,5,5,5,5,5,5,4,Friday
368,2023-09-08 17:00:00,30,50,15,65,5,5,25,15,5,5,40,10,5,5,5,0,5,10,5,5,5,5,5,5,5,0,4,Friday
369,2023-09-08 17:15:00,35,50,15,60,5,10,15,15,5,5,40,15,5,5,5,0,5,10,5,5,5,5,5,5,5,0,4,Friday
370,2023-09-08 17:30:00,50,45,15,45,5,15,15,15,5,10,30,25,5,5,5,0,5,10,5,5,5,5,5,5,5,0,4,Friday
371,2023-09-08 17:45:00,45,40,15,45,5,25,20,20,5,10,30,25,5,5,5,0,5,10,5,5,5,5,0,0,0,0,4,Friday
372,2023-09-08 18:00:00,35,40,15,45,5,20,25,20,5,0,30,20,5,5,5,0,5,10,5,5,5,5,0,0,0,0,4,Friday
373,2023-09-08 18:15:00,35,40,15,45,5,20,25,20,5,0,15,15,5,5,5,0,5,10,5,5,10,5,0,20,20,0,4,Friday
374,2023-09-08 18:30:00,35,45,15,40,5,15,15,20,5,0,15,15,5,5,5,0,5,10,5,5,10,5,0,20,20,0,4,Friday
375,2023-09-08 18:45:00,35,40,15,40,5,20,15,20,5,0,20,20,5,5,5,0,5,5,10,5,5,5,0,20,20,0,4,Friday
376,2023-09-08 19:00:00,35,35,15,35,5,20,15,20,5,0,15,20,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
377,2023-09-08 19:15:00,30,35,15,30,5,10,15,15,5,0,15,10,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
378,2023-09-08 19:30:00,25,25,15,15,5,5,20,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
379,2023-09-08 19:45:00,20,20,15,15,5,5,15,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
380,2023-09-08 20:00:00,15,20,15,20,5,5,15,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
381,2023-09-08 20:15:00,40,0,15,30,5,5,20,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
382,2023-09-08 20:30:00,35,0,20,30,5,5,15,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,Friday
383,2023-09-08 20:45:00,35,0,15,30,0,5,0,15,5,0,15,5,5,5,0,0,5,5,5,5,5,5,0,20,0,0,4,Friday
384,2023-09-09 09:00:00,105,130,45,5,15,10,0,15,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,5,Saturday
385,2023-09-09 09:15:00,120,130,50,40,25,10,0,15,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,5,Saturday
386,2023-09-09 09:30:00,120,110,50,65,30,20,0,15,5,20,0,10,0,5,5,0,5,5,5,5,5,5,5,5,0,0,5,Saturday
387,2023-09-09 09:45:00,110,100,55,65,50,50,0,35,10,20,0,15,0,5,5,0,5,5,15,15,5,5,5,5,0,0,5,Saturday
388,2023-09-09 10:00:00,100,100,60,65,60,55,5,45,25,15,0,20,5,10,5,0,10,15,20,20,15,5,15,5,0,0,5,Saturday
389,2023-09-09 10:15:00,100,90,60,65,60,50,20,35,25,15,0,20,5,10,5,0,15,30,20,20,15,5,20,5,0,0,5,Saturday
390,2023-09-09 10:30:00,100,100,60,70,55,50,20,35,35,20,50,30,5,10,5,0,15,30,20,20,15,5,15,5,0,0,5,Saturday
391,2023-09-09 10:45:00,105,85,60,65,50,40,25,35,35,20,50,35,5,10,10,0,15,30,25,20,15,5,10,5,0,0,5,Saturday
392,2023-09-09 11:00:00,110,85,55,65,45,40,30,30,35,0,50,30,5,10,5,0,15,30,20,15,15,5,5,0,0,5,5,Saturday
393,2023-09-09 11:15:00,110,95,45,65,40,40,25,30,40,0,60,20,0,10,5,0,15,25,20,15,10,5,0,0,0,5,5,Saturday
394,2023-09-09 11:30:00,100,90,40,60,35,40,25,35,40,0,60,20,0,15,5,0,15,25,20,15,5,5,0,0,0,5,5,Saturday
395,2023-09-09 11:45:00,90,70,45,55,30,35,20,35,35,0,40,15,0,20,5,0,15,20,15,15,5,5,0,0,0,5,5,Saturday
396,2023-09-09 12:00:00,85,65,45,55,50,35,20,35,30,5,30,15,5,20,5,0,20,25,15,20,5,5,5,5,5,5,5,Saturday
397,2023-09-09 12:15:00,90,80,50,55,55,40,20,50,30,5,50,20,5,15,5,0,20,20,15,15,20,10,5,5,5,5,5,Saturday
398,2023-09-09 12:30:00,100,85,50,60,45,40,35,35,30,5,50,25,5,15,5,0,20,25,25,15,15,15,5,5,5,5,5,Saturday
399,2023-09-09 12:45:00,100,75,55,65,45,40,25,35,20,10,50,25,5,15,5,0,20,25,25,15,15,15,5,5,5,5,5,Saturday
400,2023-09-09 13:00:00,100,70,45,60,40,40,30,50,20,5,70,25,5,10,5,0,20,25,25,20,15,10,5,5,5,5,5,Saturday
401,2023-09-09 13:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
402,2023-09-09 13:30:00,95,75,50,55,50,45,40,45,25,5,50,25,5,15,5,0,15,30,25,10,25,10,5,5,5,5,5,Saturday
403,2023-09-09 13:45:00,95,80,50,60,50,45,35,35,20,15,50,20,5,10,5,0,15,35,25,20,25,15,5,15,5,5,5,Saturday
404,2023-09-09 14:00:00,95,90,45,65,45,50,25,35,20,15,50,15,5,10,5,0,15,40,25,20,20,20,5,15,5,10,5,Saturday
405,2023-09-09 14:15:00,100,90,45,65,40,45,25,45,20,5,60,10,5,10,5,0,15,40,30,20,20,15,5,15,5,10,5,Saturday
406,2023-09-09 14:30:00,90,85,45,50,40,45,35,45,20,5,60,10,5,15,5,0,15,30,30,20,20,15,5,15,5,10,5,Saturday
407,2023-09-09 14:45:00,85,85,50,55,40,40,30,35,25,5,50,20,5,15,5,0,15,30,30,20,10,15,5,20,5,10,5,Saturday
408,2023-09-09 15:00:00,80,85,55,60,40,40,35,45,25,15,40,20,5,15,5,0,15,30,30,20,20,10,5,20,5,10,5,Saturday
409,2023-09-09 15:15:00,80,85,50,60,45,40,20,45,25,25,40,25,5,15,5,0,20,30,30,20,15,10,15,20,10,10,5,Saturday
410,2023-09-09 15:30:00,95,85,50,55,45,40,35,50,25,0,60,25,5,15,5,0,25,30,20,20,15,15,0,20,5,10,5,Saturday
411,2023-09-09 15:45:00,95,90,55,50,50,35,25,45,30,0,60,30,5,15,10,0,20,30,20,20,15,20,0,0,0,10,5,Saturday
412,2023-09-09 16:00:00,95,90,45,55,50,40,30,45,15,0,60,30,5,15,5,0,20,30,20,20,15,20,0,0,0,10,5,Saturday
413,2023-09-09 16:15:00,110,90,50,55,45,40,30,30,10,0,60,30,5,15,5,0,20,30,15,15,15,20,0,0,0,10,5,Saturday
414,2023-09-09 16:30:00,110,80,50,55,45,45,25,35,10,0,60,30,5,10,5,0,20,25,20,15,15,15,0,0,0,10,5,Saturday
415,2023-09-09 16:45:00,105,80,55,50,35,45,40,50,15,15,60,25,5,15,5,0,20,30,25,15,15,10,15,5,5,10,5,Saturday
416,2023-09-09 17:00:00,100,80,60,45,45,40,0,65,20,25,60,25,5,15,5,0,10,30,20,15,25,15,10,5,15,0,5,Saturday
417,2023-09-09 17:15:00,100,80,55,45,50,45,40,65,20,30,60,15,5,15,5,0,15,30,20,15,20,15,10,20,0,0,5,Saturday
418,2023-09-09 17:30:00,100,85,45,45,55,45,0,45,25,0,40,20,5,15,5,0,15,20,20,15,10,15,10,15,0,0,5,Saturday
419,2023-09-09 17:45:00,95,85,40,50,55,45,25,30,20,0,40,20,5,15,5,0,20,15,20,15,10,15,0,15,0,0,5,Saturday
420,2023-09-09 18:00:00,90,85,35,50,50,40,30,30,15,0,40,20,5,15,5,0,15,15,20,10,10,15,0,15,0,0,5,Saturday
421,2023-09-09 18:15:00,85,80,35,50,45,35,15,35,10,0,50,20,5,15,5,0,15,20,20,5,10,15,0,15,0,0,5,Saturday
422,2023-09-09 18:30:00,90,80,55,45,40,35,15,45,5,0,50,20,5,15,5,0,15,20,10,10,20,15,0,20,20,0,5,Saturday
423,2023-09-09 18:45:00,95,85,55,35,40,40,15,35,5,0,50,20,5,15,5,0,10,15,5,5,15,20,0,20,20,0,5,Saturday
424,2023-09-09 19:00:00,100,85,50,35,30,35,20,35,5,0,40,15,5,15,5,0,10,15,5,5,10,20,0,20,20,0,5,Saturday
425,2023-09-09 19:15:00,95,65,40,35,15,35,20,20,5,0,15,10,5,10,5,0,10,10,5,5,5,5,0,20,20,0,5,Saturday
426,2023-09-09 19:30:00,85,65,35,30,10,10,25,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,5,Saturday
427,2023-09-09 19:45:00,75,40,30,20,5,15,15,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,5,Saturday
428,2023-09-09 20:00:00,0,45,35,25,5,20,15,15,5,0,20,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,5,Saturday
429,2023-09-09 20:15:00,0,0,45,45,10,10,15,30,5,0,30,10,5,5,5,0,5,5,5,5,10,5,0,20,20,0,5,Saturday
430,2023-09-09 20:30:00,0,0,0,40,0,0,15,40,5,0,40,10,5,5,5,0,10,10,10,5,15,5,0,20,20,0,5,Saturday
431,2023-09-09 20:45:00,0,0,0,0,0,0,0,20,5,0,0,15,5,0,5,0,10,10,10,5,5,10,0,20,0,0,5,Saturday
432,2023-09-10 09:00:00,110,90,45,50,5,10,0,15,5,5,15,10,0,0,5,0,0,5,0,0,5,5,5,5,0,0,6,Sunday
433,2023-09-10 09:15:00,140,90,45,50,10,20,0,15,5,10,15,10,0,0,5,0,0,5,0,0,5,5,5,5,0,0,6,Sunday
434,2023-09-10 09:30:00,120,100,45,50,25,30,0,15,5,20,20,20,0,5,5,0,0,10,10,5,5,5,5,5,0,0,6,Sunday
435,2023-09-10 09:45:00,120,100,55,55,45,50,0,50,5,0,40,20,0,5,5,0,0,10,10,5,5,5,10,5,0,0,6,Sunday
436,2023-09-10 10:00:00,115,95,50,50,60,50,25,35,10,0,50,15,5,10,5,0,5,20,15,10,15,5,10,5,0,0,6,Sunday
437,2023-09-10 10:15:00,115,95,50,45,55,50,25,35,20,0,50,25,5,10,5,0,5,10,25,10,20,5,10,5,0,0,6,Sunday
438,2023-09-10 10:30:00,85,90,50,55,50,35,20,30,25,0,40,30,5,5,5,0,10,20,20,15,20,5,10,5,0,0,6,Sunday
439,2023-09-10 10:45:00,70,80,45,55,45,40,20,30,25,0,40,25,5,5,5,0,0,25,20,15,20,5,10,5,0,0,6,Sunday
440,2023-09-10 11:00:00,70,80,45,55,45,50,25,30,30,0,40,25,5,10,10,0,0,30,20,20,10,5,10,5,0,5,6,Sunday
441,2023-09-10 11:15:00,80,80,45,50,45,30,25,30,30,0,40,25,5,10,20,0,0,30,25,10,5,10,10,5,0,5,6,Sunday
442,2023-09-10 11:30:00,90,75,45,40,45,25,15,30,25,0,40,15,5,5,5,0,0,30,25,20,5,5,10,5,0,5,6,Sunday
443,2023-09-10 11:45:00,100,60,35,45,40,35,15,35,20,0,40,15,5,10,5,0,0,30,25,20,10,5,10,5,0,5,6,Sunday
444,2023-09-10 12:00:00,95,40,35,45,35,40,15,20,20,0,40,15,5,15,5,0,0,30,25,20,5,5,10,5,5,5,6,Sunday
445,2023-09-10 12:15:00,75,75,40,45,30,35,20,35,20,0,50,15,5,15,5,0,0,25,25,15,5,5,10,5,5,5,6,Sunday
446,2023-09-10 12:30:00,70,75,45,45,0,50,30,30,15,5,15,15,5,15,5,0,0,25,25,15,10,10,10,5,5,5,6,Sunday
447,2023-09-10 12:45:00,70,65,45,45,0,60,25,30,15,5,40,20,5,15,5,0,0,30,20,15,10,10,10,5,5,5,6,Sunday
448,2023-09-10 13:00:00,95,70,45,55,0,40,30,30,15,5,40,25,5,10,5,0,0,30,15,15,15,10,10,5,5,5,6,Sunday
449,2023-09-10 13:15:00,85,60,35,55,0,30,35,35,20,0,50,25,5,10,5,0,10,30,15,15,10,15,10,5,5,5,6,Sunday
450,2023-09-10 13:30:00,70,70,50,60,0,40,20,30,20,0,40,15,5,10,5,0,10,30,25,15,10,15,10,5,5,5,6,Sunday
451,2023-09-10 13:45:00,70,80,50,55,0,40,20,45,20,0,40,20,5,10,5,0,15,30,25,15,10,15,10,5,10,5,6,Sunday
452,2023-09-10 14:00:00,85,80,50,60,0,40,25,35,20,0,40,20,5,10,5,0,15,30,25,15,15,15,10,5,5,5,6,Sunday
453,2023-09-10 14:15:00,90,80,40,50,5,40,30,50,20,0,50,15,5,10,5,0,15,25,25,20,15,15,10,5,5,5,6,Sunday
454,2023-09-10 14:30:00,90,75,35,45,80,40,20,35,20,0,50,15,5,10,5,0,15,30,20,20,15,15,10,5,5,5,6,Sunday
455,2023-09-10 14:45:00,80,70,40,40,100,35,25,20,20,0,40,15,5,10,5,0,10,30,20,20,15,10,10,5,5,5,6,Sunday
456,2023-09-10 15:00:00,65,60,50,35,120,35,20,40,10,0,40,15,5,10,5,0,5,30,20,20,25,10,10,5,5,5,6,Sunday
457,2023-09-10 15:15:00,75,70,45,50,120,40,25,30,10,0,50,15,5,10,5,0,10,30,20,15,20,15,10,10,5,5,6,Sunday
458,2023-09-10 15:30:00,90,65,45,50,80,40,25,45,20,5,50,15,5,10,5,0,15,30,20,10,15,15,10,0,0,5,6,Sunday
459,2023-09-10 15:45:00,80,65,45,45,60,40,25,30,20,0,40,20,5,10,5,0,15,25,15,15,10,20,0,0,0,5,6,Sunday
460,2023-09-10 16:00:00,80,65,45,45,60,35,35,30,20,0,30,20,5,10,5,0,15,25,20,15,5,20,0,0,0,5,6,Sunday
461,2023-09-10 16:15:00,90,65,45,40,65,40,35,30,15,0,15,15,5,10,5,0,15,25,15,15,5,15,0,0,0,5,6,Sunday
462,2023-09-10 16:30:00,80,65,45,35,80,40,15,30,5,10,40,15,5,10,5,0,15,15,15,15,5,10,10,5,5,5,6,Sunday
463,2023-09-10 16:45:00,80,80,40,45,80,40,20,30,5,20,50,15,5,10,5,0,15,20,15,15,10,10,10,5,5,0,6,Sunday
464,2023-09-10 17:00:00,90,80,45,45,70,40,25,50,5,30,40,15,5,10,5,0,15,20,15,15,15,10,10,5,5,0,6,Sunday
465,2023-09-10 17:15:00,85,85,45,40,55,30,15,20,5,30,40,10,5,10,5,0,15,20,15,5,15,10,10,5,10,0,6,Sunday
466,2023-09-10 17:30:00,85,70,40,35,75,30,15,35,5,30,30,15,5,10,5,0,15,20,10,5,15,10,10,15,0,0,6,Sunday
467,2023-09-10 17:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
468,2023-09-10 18:00:00,75,55,35,40,0,40,20,15,5,0,30,10,5,10,10,0,10,15,10,5,10,15,0,0,0,0,6,Sunday
469,2023-09-10 18:15:00,70,55,40,40,0,40,20,30,5,0,40,10,5,10,5,0,15,15,10,5,5,10,0,20,20,0,6,Sunday
470,2023-09-10 18:30:00,75,65,45,35,0,25,20,30,5,0,50,15,5,10,5,0,10,15,5,5,5,15,0,20,20,0,6,Sunday
471,2023-09-10 18:45:00,75,60,25,35,0,30,25,35,5,0,40,15,5,10,5,0,10,10,5,5,5,10,0,20,20,0,6,Sunday
472,2023-09-10 19:00:00,65,55,30,30,0,35,15,15,5,0,30,10,5,10,5,0,5,10,5,5,5,15,0,20,20,0,6,Sunday
473,2023-09-10 19:15:00,60,50,25,15,0,20,15,20,5,0,20,5,5,10,5,0,5,5,5,5,5,10,0,20,20,0,6,Sunday
474,2023-09-10 19:30:00,50,35,25,20,0,5,20,15,5,0,15,5,5,10,5,0,5,5,5,5,5,5,0,20,20,0,6,Sunday
475,2023-09-10 19:45:00,45,35,20,20,0,5,20,20,5,0,15,5,5,10,5,0,5,5,5,5,5,5,0,20,20,0,6,Sunday
476,2023-09-10 20:00:00,50,50,25,15,0,5,25,20,5,0,15,5,5,10,5,0,5,5,5,5,5,5,0,20,20,0,6,Sunday
477,2023-09-10 20:15:00,0,0,50,30,0,10,15,20,10,0,15,10,5,10,5,0,5,5,5,5,5,5,0,20,20,0,6,Sunday
478,2023-09-10 20:30:00,0,0,0,0,0,35,15,20,10,0,30,25,5,10,5,0,5,5,5,5,5,5,0,20,20,0,6,Sunday
479,2023-09-10 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
480,2023-09-11 09:00:00,130,60,5,60,10,10,0,15,0,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,0,Monday
481,2023-09-11 09:15:00,145,80,60,70,20,20,0,15,0,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,0,Monday
482,2023-09-11 09:30:00,100,90,75,70,50,40,0,20,5,15,20,5,0,5,5,0,10,15,5,5,5,5,10,5,0,0,0,Monday
483,2023-09-11 09:45:00,110,90,75,70,70,60,0,20,10,15,30,20,0,10,5,0,10,15,10,5,10,5,10,5,0,0,0,Monday
484,2023-09-11 10:00:00,100,100,65,70,75,70,5,35,25,20,50,25,5,10,5,0,10,20,15,15,15,5,10,5,0,0,0,Monday
485,2023-09-11 10:15:00,90,90,65,80,75,65,25,50,35,20,60,25,5,10,5,0,10,20,15,15,15,5,10,5,0,0,0,Monday
486,2023-09-11 10:30:00,80,80,70,80,70,55,25,35,35,30,50,25,5,10,5,0,15,25,15,15,15,5,10,5,0,0,0,Monday
487,2023-09-11 10:45:00,80,75,70,80,70,55,25,35,35,20,50,30,5,10,5,0,15,25,20,10,10,5,10,5,0,0,0,Monday
488,2023-09-11 11:00:00,90,70,70,70,55,70,25,35,40,0,50,30,5,15,10,0,0,35,20,20,10,5,0,0,0,5,0,Monday
489,2023-09-11 11:15:00,105,70,65,75,50,60,30,45,40,0,40,30,5,15,5,0,0,30,30,20,5,5,0,0,0,5,0,Monday
490,2023-09-11 11:30:00,105,70,65,75,50,50,30,20,40,5,40,25,5,10,5,0,0,35,30,20,10,5,5,5,0,5,0,Monday
491,2023-09-11 11:45:00,95,65,60,80,55,45,35,35,35,5,40,25,5,10,5,0,0,35,25,20,5,5,5,5,0,5,0,Monday
492,2023-09-11 12:00:00,85,75,60,70,65,65,20,30,40,5,50,25,5,10,5,0,0,35,25,20,5,10,5,5,5,5,0,Monday
493,2023-09-11 12:15:00,85,80,60,70,65,50,20,30,35,15,50,20,5,10,5,0,0,35,20,20,15,10,5,5,5,5,0,Monday
494,2023-09-11 12:30:00,85,60,65,70,65,50,30,35,35,15,50,20,5,10,5,0,10,30,20,20,10,15,5,5,5,5,0,Monday
495,2023-09-11 12:45:00,85,60,70,70,65,50,30,45,35,10,40,20,5,10,5,0,10,30,20,20,10,15,5,5,5,5,0,Monday
496,2023-09-11 13:00:00,100,70,75,65,70,60,30,45,30,5,30,20,5,10,5,0,15,35,20,20,10,10,5,5,5,5,0,Monday
497,2023-09-11 13:15:00,100,70,75,70,70,60,20,35,25,5,30,15,5,10,5,0,15,35,25,20,5,10,5,5,5,5,0,Monday
498,2023-09-11 13:30:00,105,70,65,75,75,55,25,35,25,5,60,20,5,15,5,0,15,35,25,20,15,5,5,5,5,5,0,Monday
499,2023-09-11 13:45:00,95,110,65,75,65,55,20,50,25,5,50,20,5,15,5,0,15,35,25,15,20,5,5,5,5,5,0,Monday
500,2023-09-11 14:00:00,95,110,70,75,65,55,25,30,30,10,50,20,5,10,5,0,15,35,25,15,15,5,5,5,5,5,0,Monday
501,2023-09-11 14:15:00,95,85,80,75,60,60,30,45,35,10,40,20,5,10,5,0,15,35,25,15,15,10,5,10,5,5,0,Monday
502,2023-09-11 14:30:00,90,75,75,75,60,60,30,45,35,15,50,20,5,15,5,0,20,30,25,15,10,10,5,5,5,5,0,Monday
503,2023-09-11 14:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
504,2023-09-11 15:00:00,105,70,75,65,60,70,20,35,35,15,50,20,5,15,5,0,20,35,25,20,5,10,5,10,5,5,0,Monday
505,2023-09-11 15:15:00,105,85,75,65,60,70,25,35,35,15,50,20,5,20,5,0,20,35,20,15,15,10,5,15,5,5,0,Monday
506,2023-09-11 15:30:00,120,90,70,75,60,75,25,35,40,15,50,20,5,15,5,0,15,35,25,15,15,15,5,15,5,5,0,Monday
507,2023-09-11 15:45:00,100,95,70,75,65,70,30,45,30,0,50,20,5,10,5,0,15,35,25,20,10,20,0,0,0,5,0,Monday
508,2023-09-11 16:00:00,100,95,70,80,70,75,30,30,25,0,50,20,5,5,5,0,15,35,25,20,10,20,0,0,0,5,0,Monday
509,2023-09-11 16:15:00,95,85,65,80,70,60,35,40,25,0,50,15,5,10,5,0,15,30,15,15,10,20,0,0,0,5,0,Monday
510,2023-09-11 16:30:00,95,80,75,75,60,50,20,45,25,0,30,15,5,10,5,0,10,25,15,15,5,15,0,0,0,5,0,Monday
511,2023-09-11 16:45:00,95,80,75,75,60,50,15,35,25,15,40,10,5,10,5,0,15,25,20,10,5,10,10,5,5,5,0,Monday
512,2023-09-11 17:00:00,105,85,75,75,55,55,15,45,20,15,50,15,5,10,5,0,15,25,20,10,15,10,5,5,5,0,0,Monday
513,2023-09-11 17:15:00,100,80,75,75,55,55,30,35,15,35,50,15,5,10,5,0,15,25,25,10,15,10,5,5,5,0,0,Monday
514,2023-09-11 17:30:00,105,80,75,75,55,60,15,35,15,0,50,15,5,10,5,0,10,15,15,5,15,10,5,5,5,0,0,Monday
515,2023-09-11 17:45:00,105,80,75,70,60,50,15,30,0,0,40,15,5,10,5,0,10,15,15,5,15,15,0,0,0,0,0,Monday
516,2023-09-11 18:00:00,110,80,75,65,70,55,20,30,0,0,30,20,5,10,5,0,10,20,15,5,15,15,0,20,20,0,0,Monday
517,2023-09-11 18:15:00,105,70,80,55,65,55,20,45,0,0,30,20,5,10,5,0,10,20,10,5,10,10,0,20,20,0,0,Monday
518,2023-09-11 18:30:00,100,70,80,70,50,60,25,30,0,0,40,20,5,10,5,0,10,20,10,10,15,10,0,20,20,0,0,Monday
519,2023-09-11 18:45:00,100,70,70,65,50,65,15,30,0,0,40,15,5,10,5,0,15,15,10,5,15,10,0,20,20,0,0,Monday
520,2023-09-11 19:00:00,95,65,60,60,50,60,20,15,0,0,30,10,5,10,5,0,15,15,5,5,5,15,0,20,20,0,0,Monday
521,2023-09-11 19:15:00,80,40,55,45,40,60,15,20,5,0,20,5,5,10,5,0,10,10,10,5,5,15,0,20,20,0,0,Monday
522,2023-09-11 19:30:00,75,35,60,40,25,50,20,15,5,0,15,5,5,10,5,0,5,5,5,5,5,15,0,20,20,0,0,Monday
523,2023-09-11 19:45:00,70,40,60,40,20,25,20,20,5,0,15,5,5,10,5,0,5,5,5,5,5,15,0,20,20,0,0,Monday
524,2023-09-11 20:00:00,0,50,0,45,20,10,25,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,0,Monday
525,2023-09-11 20:15:00,0,0,0,0,35,40,15,20,10,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,0,Monday
526,2023-09-11 20:30:00,0,0,0,0,45,0,15,20,15,0,30,5,5,5,5,0,5,5,5,5,5,5,0,20,0,0,0,Monday
527,2023-09-11 20:45:00,0,0,0,0,45,0,0,15,15,0,0,10,5,0,5,0,10,0,5,5,5,5,0,20,0,0,0,Monday
528,2023-09-12 09:00:00,110,50,5,55,5,5,0,15,5,5,5,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,1,Tuesday
529,2023-09-12 09:15:00,110,75,55,65,10,15,0,20,5,5,5,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,1,Tuesday
530,2023-09-12 09:30:00,105,70,70,75,50,30,0,20,5,10,15,5,0,5,5,0,5,5,5,5,5,5,5,5,0,0,1,Tuesday
531,2023-09-12 09:45:00,110,85,80,75,70,50,0,20,20,15,15,5,0,5,5,0,10,10,10,5,5,5,5,5,0,0,1,Tuesday
532,2023-09-12 10:00:00,125,90,85,75,70,80,5,35,35,20,50,20,5,10,5,0,10,20,10,10,5,5,5,5,0,0,1,Tuesday
533,2023-09-12 10:15:00,105,95,85,75,70,80,15,30,35,20,60,30,5,10,5,0,5,20,15,15,10,5,5,5,0,0,1,Tuesday
534,2023-09-12 10:30:00,105,90,75,75,70,70,20,45,35,25,50,30,5,15,5,0,5,25,20,15,10,5,5,5,0,0,1,Tuesday
535,2023-09-12 10:45:00,95,90,75,80,70,55,20,45,40,10,40,30,5,15,5,0,5,25,25,15,10,5,5,5,0,0,1,Tuesday
536,2023-09-12 11:00:00,0,80,75,75,70,50,25,30,45,10,40,25,5,10,5,0,5,25,25,15,10,5,0,5,0,5,1,Tuesday
537,2023-09-12 11:15:00,0,65,70,75,70,50,25,30,45,10,40,25,5,10,5,0,5,30,25,15,10,5,0,5,0,5,1,Tuesday
538,2023-09-12 11:30:00,70,65,65,80,55,55,35,30,40,0,40,25,5,10,5,0,20,35,25,20,10,10,5,5,0,5,1,Tuesday
539,2023-09-12 11:45:00,70,65,65,75,60,50,0,35,35,0,50,25,5,10,5,0,15,30,25,15,10,5,5,5,0,5,1,Tuesday
540,2023-09-12 12:00:00,110,65,70,70,60,55,0,35,35,0,40,25,5,15,10,0,15,25,25,10,10,5,5,5,5,5,1,Tuesday
541,2023-09-12 12:15:00,110,65,80,65,65,60,25,50,35,5,40,25,5,15,10,0,15,25,15,15,10,10,5,5,5,5,1,Tuesday
542,2023-09-12 12:30:00,110,80,80,70,70,60,25,45,35,5,40,25,5,15,10,0,15,35,15,15,15,15,5,5,5,5,1,Tuesday
543,2023-09-12 12:45:00,95,85,80,75,75,60,35,45,30,10,50,25,5,15,10,0,15,35,25,20,10,10,5,5,5,5,1,Tuesday
544,2023-09-12 13:00:00,90,85,75,85,75,60,35,20,35,5,50,25,5,15,10,0,15,35,20,20,10,10,5,5,5,5,1,Tuesday
545,2023-09-12 13:15:00,100,80,70,85,65,60,15,20,35,5,50,15,5,10,5,0,15,35,20,20,5,10,5,5,5,5,1,Tuesday
546,2023-09-12 13:30:00,110,75,70,80,60,60,15,45,40,15,50,20,5,10,5,0,10,35,25,20,15,10,5,5,5,5,1,Tuesday
547,2023-09-12 13:45:00,110,75,70,80,60,55,25,35,30,10,40,20,5,10,5,0,10,35,25,20,15,10,5,5,5,5,1,Tuesday
548,2023-09-12 14:00:00,110,80,70,80,60,55,30,45,25,5,40,20,5,10,5,0,10,35,20,20,15,10,5,15,5,5,1,Tuesday
549,2023-09-12 14:15:00,110,80,75,80,70,60,35,35,20,5,40,20,5,10,5,0,10,35,20,20,15,15,5,15,5,5,1,Tuesday
